ratio,note_num,duration_diff,midi_path
0.178518043988896,313.5,0.030683031854476996,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._2_in_B-Flat_Minor/00006.mid"
0.18571872089413227,498.5,0.02999699176256674,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00044.mid"
0.10872035760284869,205.0,0.0005931000380583441,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._9_in_A_Major/00059.mid"
0.20471606871459497,635.0,0.04623120484280344,"Sergei_Rachmaninoff/10_Preludes,_Op._23/No._2_in_B-Flat_Major/00213.mid"
0.2991756090821167,928.0,0.05487209529388838,"Sergei_Rachmaninoff/10_Preludes,_Op._23/No._2_in_B-Flat_Major/00214.mid"
0.14652663545489053,386.0,0.011520144539407258,"Sergei_Rachmaninoff/Piano_Sonata_No._2_in_B-Flat_Minor,_Op._36_-_1913_Version/2._Non_allegro_-_Lento/00246.mid"
0.14007782101167315,832.0,0.06779618822887504,"Sergei_Rachmaninoff/Piano_Sonata_No._2_in_B-Flat_Minor,_Op._36_-_1913_Version/1._Allegro_agitato/00257.mid"
0.14818024263431542,228.0,0.05592155469584711,"Sergei_Rachmaninoff/9_Etudes-Tableaux,_Op.33/No.6_in_E_Flat_Minor/00285.mid"
0.17027729636048525,262.0,0.040089041480314926,"Sergei_Rachmaninoff/9_Etudes-Tableaux,_Op.33/No.6_in_E_Flat_Minor/00286.mid"
0.2378682842287695,366.0,0.02299300725874522,"Sergei_Rachmaninoff/9_Etudes-Tableaux,_Op.33/No.6_in_E_Flat_Minor/00287.mid"
0.17287694974003465,266.0,0.00139464818602618,"Sergei_Rachmaninoff/9_Etudes-Tableaux,_Op.33/No.6_in_E_Flat_Minor/00288.mid"
0.13518197573656845,208.0,0.0013946481860260434,"Sergei_Rachmaninoff/9_Etudes-Tableaux,_Op.33/No.6_in_E_Flat_Minor/00289.mid"
0.13518197573656845,208.0,0.020505215899214408,"Sergei_Rachmaninoff/9_Etudes-Tableaux,_Op.33/No.6_in_E_Flat_Minor/00290.mid"
0.1395039858281665,455.0,0.04260965017120299,"Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00326.mid"
0.10522421192837057,237.0,0.017490289044019853,"Franz_Liszt/Années_de_pèlerinage_II,_Italie,_S._161/No._6,_Sonetto_123_del_Petrarca/00336.mid"
0.1509545656356371,340.0,0.017490289044019853,"Franz_Liszt/Années_de_pèlerinage_II,_Italie,_S._161/No._6,_Sonetto_123_del_Petrarca/00337.mid"
0.2588426816634601,583.0,0.025104381029967038,"Franz_Liszt/Années_de_pèlerinage_II,_Italie,_S._161/No._6,_Sonetto_123_del_Petrarca/00338.mid"
0.2615065857629125,589.0,0.029835273470442077,"Franz_Liszt/Années_de_pèlerinage_II,_Italie,_S._161/No._6,_Sonetto_123_del_Petrarca/00340.mid"
